route_id,trip_headsign,direction_id,day,start_time,end_time,load_date
damri_6a,Jatinangor - Elang via tol Moh. Toha,1,Wednesday,5:00:00,19:00:00,2024-04-26
damri_6a,Jatinangor - Elang via tol Moh. Toha,1,Thursday,5:00:00,19:00:00,2024-04-26
damri_6a,Jatinangor - Elang via tol Moh. Toha,1,Friday,5:00:00,19:00:00,2024-04-26
damri_6a,Jatinangor - Elang via tol Moh. Toha,1,Saturday,5:00:00,19:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Sunday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Monday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Tuesday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Wednesday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Thursday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Friday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Gedebage - Stasiun Tegalluar,0,Saturday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Sunday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Monday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Tuesday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Wednesday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Thursday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Friday,9:00:00,14:00:00,2024-04-26
damri_tegalluar,Stasiun Tegalluar - Gedebage,1,Saturday,9:00:00,14:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Sunday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Monday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Tuesday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Wednesday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Thursday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Friday,5:00:00,18:00:00,2024-04-26
damri_11,Leuwipanjang - Cibiru,0,Saturday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Sunday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Monday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Tuesday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Wednesday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Thursday,5:00:00,18:00:00,2024-04-26
damri_11,Cibiru - Leuwipanjang,1,Friday,5:00:00,18:00:00,2025-01-01
damri_11,Cibiru - Leuwipanjang,1,Saturday,5:00:00,18:00:00,2025-01-02
