"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"shp_tmb_k1_1",-6.91396999359131,107.575553894043,30
"shp_tmb_k1_2",-6.91396999359131,107.575553894043,1
"shp_tmb_k1_2",-6.92497968673706,107.577018737793,2
"shp_tmb_k1_2",-6.94164991378784,107.583099365234,3
"shp_tmb_k1_2",-6.93037986755371,107.576225280762,4
"shp_tmb_k1_2",-6.93811988830566,107.615287780762,5
"shp_tmb_k1_2",-6.94065999984741,107.587493896484,6
"shp_tmb_k1_2",-6.94591999053955,107.593605041504,7
"shp_tmb_k1_2",-6.94291973114014,107.60302734375,8
"shp_tmb_k1_2",-6.94826984405518,107.607467651367,9
"shp_tmb_k1_2",-6.94925975799561,107.624649047852,10
"shp_tmb_k1_2",-6.94758987426758,107.634704589844,11
"shp_tmb_k1_2",-6.94632005691528,107.638488769531,12
"shp_tmb_k1_2",-6.94488000869751,107.639625549316,13
"shp_tmb_k1_2",-6.9426097869873,107.648017883301,14
"shp_tmb_k1_2",-6.9404296875,107.65697479248,15
"shp_tmb_k1_2",-6.9395899772644,107.660118103027,16
"shp_tmb_k1_2",-6.9389500617981,107.663520812988,17
"shp_tmb_k1_2",-6.94032001495361,107.658294677734,18
"shp_tmb_k1_2",-6.93800973892212,107.677597045898,19
"shp_tmb_k1_2",-6.93753004074097,107.679039001465,20
"shp_tmb_k1_2",-6.93634986877441,107.697296142578,21
"shp_tmb_k1_2",-6.93559980392456,107.709976196289,22
"shp_tmb_k1_2",-6.92302989959717,107.719970703125,23
"shp_tmb_k1_2",-6.93513965606689,107.717460632324,24
"shp_tmb_k2_1",-6.90222978591919,107.656799316406,1
"shp_tmb_k2_1",-6.90357971191406,107.648574829102,2
"shp_tmb_k2_1",-6.90505981445312,107.650115966797,3
"shp_tmb_k2_1",-6.90170001983643,107.650016784668,4
"shp_tmb_k2_1",-6.92060995101929,107.580856323242,5
"shp_tmb_k2_1",-6.90733003616333,107.645965576172,6
"shp_tmb_k2_1",-6.94290971755981,107.642150878906,7
"shp_tmb_k2_1",-6.91127967834473,107.64347076416,8
"shp_tmb_k2_1",-6.91604995727539,107.599960327148,9
"shp_tmb_k2_1",-6.91623973846436,107.598709106445,10
"shp_tmb_k2_1",-6.91474962234497,107.636245727539,11
"shp_tmb_k2_1",-6.91436004638672,107.632827758789,12
"shp_tmb_k2_1",-6.91612005233765,107.63013458252,13
"shp_tmb_k2_1",-6.91788959503174,107.625839233398,14
"shp_tmb_k2_1",-6.91864967346191,107.624496459961,15
"shp_tmb_k2_1",-6.91927003860474,107.62353515625,16
"shp_tmb_k2_1",-6.91997003555298,107.622055053711,17
"shp_tmb_k2_1",-6.91628980636597,107.596611022949,18
"shp_tmb_k2_1",-6.91481971740723,107.582901000977,19
"shp_tmb_k2_1",-6.91089963912964,107.570159912109,20
"shp_tmb_k2_1",-6.91155004501343,107.569580078125,21
"shp_tmb_k2_1",-6.92128992080688,107.607139587402,22
"shp_tmb_k2_1",-6.9209098815918,107.603820800781,23
"shp_tmb_k2_1",-6.92060995101929,107.602058410645,24
"shp_tmb_k2_1",-6.9203200340271,107.599906921387,25
"shp_tmb_k2_1",-6.92006969451904,107.597503662109,26
"shp_tmb_k2_1",-6.91963005065918,107.593727111816,27
"shp_tmb_k2_1",-6.91939973831177,107.591728210449,28
"shp_tmb_k2_1",-6.91782999038696,107.590377807617,29
"shp_tmb_k2_1",-6.91887998580933,107.587440490723,30
"shp_tmb_k2_1",-6.91866970062256,107.585510253906,31
"shp_tmb_k2_1",-6.91782999038696,107.590377807617,32
"shp_tmb_k2_1",-6.91764974594116,107.577095031738,33
"shp_tmb_k2_1",-6.91720962524414,107.574363708496,34
"shp_tmb_k2_1",-6.91482973098755,107.57154083252,35
"shp_tmb_k2_1",-6.91155004501343,107.569580078125,36
"shp_tmb_k2_1",-6.91089963912964,107.570159912109,37
"shp_tmb_k2_1",-6.91291999816895,107.575393676758,38
"shp_tmb_k2_1",-6.91396999359131,107.575553894043,39
"shp_tmb_k2_2",-6.91396999359131,107.575553894043,1
"shp_tmb_k2_2",-6.91370964050293,107.578193664551,2
"shp_tmb_k2_2",-6.91481971740723,107.582901000977,3
"shp_tmb_k2_2",-6.91412973403931,107.588539123535,4
"shp_tmb_k2_2",-6.91628980636597,107.588668823242,5
"shp_tmb_k2_2",-6.91648960113525,107.591705322266,6
"shp_tmb_k2_2",-6.91628980636597,107.596611022949,7
"shp_tmb_k2_2",-6.91623973846436,107.598709106445,8
"shp_tmb_k2_2",-6.91618967056274,107.599609375,9
"shp_tmb_k2_2",-6.91604995727539,107.599960327148,10
"shp_tmb_k2_2",-6.91535997390747,107.604476928711,11
"shp_tmb_k2_2",-6.91479969024658,107.605033874512,12
"shp_tmb_k2_2",-6.91395998001099,107.607887268066,13
"shp_tmb_k2_2",-6.91451978683472,107.60905456543,14
"shp_tmb_k2_2",-6.91647005081177,107.609855651855,15
"shp_tmb_k2_2",-6.91669988632202,107.611045837402,16
"shp_tmb_k2_2",-6.91817998886108,107.613273620605,17
"shp_tmb_k2_2",-6.92114973068237,107.617774963379,18
"shp_tmb_k2_2",-6.91997003555298,107.622055053711,19
"shp_tmb_k2_2",-6.91864967346191,107.624496459961,20
"shp_tmb_k2_2",-6.9173698425293,107.626808166504,21
"shp_tmb_k2_2",-6.91612005233765,107.63013458252,22
"shp_tmb_k2_2",-6.91399002075195,107.633178710938,23
"shp_tmb_k2_2",-6.92970991134644,107.537216186523,24
"shp_tmb_k2_2",-6.91172981262207,107.637954711914,25
"shp_tmb_k2_2",-6.91059970855713,107.639556884766,26
"shp_tmb_k2_2",-6.90903997421265,107.64274597168,27
"shp_tmb_k2_2",-6.90733003616333,107.645965576172,28
"shp_tmb_k2_2",-6.90170001983643,107.650016784668,29
"shp_tmb_k2_2",-6.84135961532593,107.898345947266,30
"shp_tmb_k2_2",-6.90192985534668,107.655044555664,31
"shp_tmb_k2_2",-6.90208005905151,107.656784057617,32
"shp_tmb_k2_2",-6.90222978591919,107.656799316406,33
"shp_tmb_k3_1",-6.90222978591919,107.656799316406,1
"shp_tmb_k3_1",-6.89768981933594,107.634674072266,2
"shp_tmb_k3_1",-6.89802980422974,107.634407043457,3
"shp_tmb_k3_1",-6.8984899520874,107.637130737305,4
"shp_tmb_k3_1",-6.89835977554321,107.628463745117,5
"shp_tmb_k3_1",-6.89983987808228,107.629295349121,6
"shp_tmb_k3_1",-6.8992600440979,107.620338439941,7
"shp_tmb_k3_1",-6.89900970458984,107.61181640625,8
"shp_tmb_k3_1",-6.89522981643677,107.588348388672,9
"shp_tmb_k3_1",-6.89419984817505,107.585334777832,10
"shp_tmb_k3_1",-6.8915696144104,107.581260681152,11
"shp_tmb_k3_1",-6.89933967590332,107.64070892334,12
"shp_tmb_k3_1",-6.87958002090454,107.576766967773,13
"shp_tmb_k3_2",-6.87958002090454,107.576766967773,1
"shp_tmb_k3_2",-6.88120985031128,107.581130981445,2
"shp_tmb_k3_2",-6.89248991012573,107.584747314453,3
"shp_tmb_k3_2",-6.89900970458984,107.61181640625,4
"shp_tmb_k3_2",-6.89925003051758,107.627578735352,5
"shp_tmb_k3_2",-6.89923000335693,107.617965698242,6
"shp_tmb_k3_2",-6.8992600440979,107.620338439941,7
"shp_tmb_k3_2",-6.86987972259521,107.589775085449,8
"shp_tmb_k3_2",-6.51702976226807,106.587615966797,9
"shp_tmb_k3_2",-6.8984899520874,107.637130737305,10
"shp_tmb_k3_2",-6.89772987365723,107.634780883789,11
"shp_tmb_k3_2",-6.89993000030518,107.64395904541,12
"shp_tmb_k3_2",-6.90183973312378,107.652526855469,13
"shp_tmb_k3_2",-6.90222978591919,107.656799316406,14
"shp_tmb_k4_1",-6.91530990600586,107.665916442871,1
"shp_tmb_k4_1",-6.93641996383667,107.593925476074,2
"shp_tmb_k4_1",-6.91300964355469,107.649269104004,3
"shp_tmb_k4_1",-6.94591999053955,107.593605041504,4
"shp_tmb_k4_1",-6.93739986419678,107.59334564209,5
"shp_tmb_k4_1",-6.91474962234497,107.636245727539,6
"shp_tmb_k4_1",-6.94531965255737,107.593338012695,7
"shp_tmb_k4_1",-6.9371600151062,107.730514526367,8
"shp_tmb_k4_1",-6.92289972305298,107.629470825195,9
"shp_tmb_k4_1",-6.93087959289551,107.626258850098,10
"shp_tmb_k4_1",-6.93435001373291,107.625305175781,11
"shp_tmb_k4_1",-6.94916963577271,107.621559143066,12
"shp_tmb_k4_1",-6.93452978134155,107.613006591797,13
"shp_tmb_k4_1",-6.93724966049194,107.60368347168,14
"shp_tmb_k4_1",-6.93811988830566,107.597595214844,15
"shp_tmb_k4_1",-6.93739986419678,107.59334564209,16
"shp_tmb_k4_1",-6.93846988677979,107.594085693359,17
"shp_tmb_k4_1",-6.94591999053955,107.593605041504,18
"shp_tmb_k4_1",-6.94531965255737,107.593338012695,19
"shp_tmb_k4_2",-6.94531965255737,107.593338012695,1
"shp_tmb_k4_2",-6.93846988677979,107.594085693359,2
"shp_tmb_k4_2",-6.93641996383667,107.593925476074,3
"shp_tmb_k4_2",-6.93730974197388,107.604606628418,4
"shp_tmb_k4_2",-6.93746995925903,107.606750488281,5
"shp_tmb_k4_2",-6.9375,107.609794616699,6
"shp_tmb_k4_2",-6.93715000152588,107.621788024902,7
"shp_tmb_k4_2",-6.93428993225098,107.625144958496,8
"shp_tmb_k4_2",-6.93083000183105,107.626029968262,9
"shp_tmb_k4_2",-6.92363977432251,107.627975463867,10
"shp_tmb_k4_2",-6.91399002075195,107.633178710938,11
"shp_tmb_k4_2",-6.91172981262207,107.637954711914,12
"shp_tmb_k4_2",-6.91059970855713,107.639556884766,13
"shp_tmb_k4_2",-6.90903997421265,107.64274597168,14
"shp_tmb_k4_2",-6.91127967834473,107.64347076416,15
"shp_tmb_k4_2",-6.94591999053955,107.593605041504,16
"shp_tmb_k5_1",-6.91530990600586,107.665916442871,1
"shp_tmb_k5_1",-6.91612005233765,107.63013458252,2
"shp_tmb_k5_1",-6.91277980804443,107.60791015625,3
"shp_tmb_k5_1",-6.91474962234497,107.636245727539,4
"shp_tmb_k5_1",-6.91604995727539,107.599960327148,5
"shp_tmb_k5_1",-6.91846990585327,107.631210327148,6
"shp_tmb_k5_1",-6.91301965713501,107.628860473633,7
"shp_tmb_k5_1",-6.91623973846436,107.598709106445,8
"shp_tmb_k5_1",-6.90100002288818,107.626113891602,9
"shp_tmb_k5_1",-6.90673971176147,107.615585327148,10
"shp_tmb_k5_1",-6.90699005126953,107.611663818359,11
"shp_tmb_k5_1",-6.90978002548218,107.610908508301,12
"shp_tmb_k5_1",-6.91277980804443,107.60791015625,13
"shp_tmb_k5_1",-6.91669988632202,107.611045837402,14
"shp_tmb_k5_1",-6.91708993911743,107.611099243164,15
"shp_tmb_k5_1",-6.92165994644165,107.611045837402,16
"shp_tmb_k5_1",-6.92128992080688,107.607139587402,17
"shp_tmb_k5_1",-6.9209098815918,107.603820800781,18
"shp_tmb_k5_1",-6.92060995101929,107.602058410645,19
"shp_tmb_k5_1",-6.9203200340271,107.599906921387,20
"shp_tmb_k5_1",-6.91623973846436,107.598709106445,21
"shp_tmb_k5_1",-6.91618967056274,107.599609375,22
"shp_tmb_k5_1",-6.91604995727539,107.599960327148,23
"shp_tmb_k5_2",-6.91604995727539,107.599960327148,1
"shp_tmb_k5_2",-6.91535997390747,107.604476928711,2
"shp_tmb_k5_2",-6.91395998001099,107.607887268066,3
"shp_tmb_k5_2",-6.91451978683472,107.60905456543,4
"shp_tmb_k5_2",-6.91669988632202,107.611045837402,5
"shp_tmb_k5_2",-6.91817998886108,107.613273620605,6
"shp_tmb_k5_2",-6.92114973068237,107.617774963379,7
"shp_tmb_k5_2",-6.91997003555298,107.622055053711,8
"shp_tmb_k5_2",-6.91864967346191,107.624496459961,9
"shp_tmb_k5_2",-6.9173698425293,107.626808166504,10
"shp_tmb_k5_2",-6.91612005233765,107.63013458252,11
"shp_tmb_k5_2",-6.91399002075195,107.633178710938,12
"shp_tmb_k5_2",-6.91172981262207,107.637954711914,13
"shp_tmb_k5_2",-6.91059970855713,107.639556884766,14
"shp_tmb_k5_2",-6.90903997421265,107.64274597168,15
"shp_tmb_k5_2",-6.91127967834473,107.64347076416,16
"shp_tmb_k5_2",-6.9132399559021,107.645599365234,17
"shp_tmb_k5_2",-6.91290998458862,107.64949798584,18
"shp_tmb_k5_2",-6.91294002532959,107.656494140625,19
"shp_tmb_k5_2",-6.91530990600586,107.665916442871,20
"shp_tmp_1d_1",-6.94531965255737,107.593338012695,1
"shp_tmp_1d_1",-6.93617963790894,107.593399047852,2
"shp_tmp_1d_1",-6.93360996246338,107.590469360352,3
"shp_tmp_1d_1",-6.92911005020142,107.587203979492,4
"shp_tmp_1d_1",-6.92704963684082,107.584983825684,5
"shp_tmp_1d_1",-6.92914962768555,107.579315185547,6
"shp_tmp_1d_1",-7.0141396522522,107.530975341797,7
"shp_tmp_1d_1",-7.02009963989258,107.529365539551,8
"shp_tmp_1d_1",-7.02241992950439,107.530654907227,9
"shp_tmp_1d_1",-7.0288200378418,107.52880859375,10
"shp_tmp_1d_1",-7.03050994873047,107.541213989258,11
"shp_tmp_1d_1",-7.02730989456177,107.542465209961,12
"shp_tmp_1d_2",-7.0160698890686,107.530395507812,1
"shp_tmp_1d_2",-7.01417970657349,107.530685424805,2
"shp_tmp_1d_2",-6.93037986755371,107.576225280762,3
"shp_tmp_1d_2",-6.94164991378784,107.583099365234,4
"shp_tmp_1d_2",-6.94591999053955,107.593605041504,5
"shp_tmp_1d_2",-6.94531965255737,107.593338012695,6
"shp_tmp_2d_1",-6.92128992080688,107.607139587402,1
"shp_tmp_2d_1",-6.92060995101929,107.602058410645,2
"shp_tmp_2d_1",-6.92006969451904,107.597503662109,3
"shp_tmp_2d_1",-6.91939973831177,107.591728210449,4
"shp_tmp_2d_1",-6.91866970062256,107.585510253906,5
"shp_tmp_2d_1",-6.91764974594116,107.577095031738,6
"shp_tmp_2d_1",-6.9155797958374,107.571998596191,7
"shp_tmp_2d_1",-6.91155004501343,107.569580078125,8
"shp_tmp_2d_1",-6.90487003326416,107.565719604492,9
"shp_tmp_2d_1",-6.90332984924316,107.564826965332,10
"shp_tmp_2d_1",-6.89236974716187,107.557968139648,11
"shp_tmp_2d_1",-6.88376998901367,107.552787780762,12
"shp_tmp_2d_1",-6.87967967987061,107.550285339355,13
"shp_tmp_2d_1",-6.87729978561401,107.545249938965,14
"shp_tmp_2d_1",-6.88006973266602,107.541687011719,15
"shp_tmp_2d_1",-6.87593984603882,107.540664672852,16
"shp_tmp_2d_1",-6.87052965164185,107.536468505859,17
"shp_tmp_2d_1",-6.86886978149414,107.531898498535,18
"shp_tmp_2d_1",-6.86849975585938,107.526069641113,19
"shp_tmp_2d_1",-6.86751985549927,107.518943786621,20
"shp_tmp_2d_1",-6.86356973648071,107.510246276855,21
"shp_tmp_2d_1",-6.86310005187988,107.502944946289,22
"shp_tmp_2d_1",-6.85749959945679,107.498596191406,23
"shp_tmp_2d_1",-6.85678005218506,107.49015045166,24
"shp_tmp_2d_1",-6.86127996444702,107.481620788574,25
"shp_tmp_2d_1",-6.86659002304077,107.473815917969,26
"shp_tmp_2d_1",-6.86608982086182,107.466789245605,27
"shp_tmp_2d_2",-6.86608982086182,107.466789245605,1
"shp_tmp_2d_2",-6.86630964279175,107.471206665039,2
"shp_tmp_2d_2",-6.86626005172729,107.473388671875,3
"shp_tmp_2d_2",-6.86443996429443,107.478355407715,4
"shp_tmp_2d_2",-6.86195993423462,107.480529785156,5
"shp_tmp_2d_2",-6.85679960250854,107.489707946777,6
"shp_tmp_2d_2",-6.85736989974976,107.498710632324,7
"shp_tmp_2d_2",-6.86286973953247,107.502807617188,8
"shp_tmp_2d_2",-6.86338996887207,107.510055541992,9
"shp_tmp_2d_2",-6.86751985549927,107.518943786621,10
"shp_tmp_2d_2",-6.86849975585938,107.526390075684,11
"shp_tmp_2d_2",-6.86880970001221,107.532150268555,12
"shp_tmp_2d_2",-6.87038993835449,107.536445617676,13
"shp_tmp_2d_2",-6.87487983703613,107.54434967041,14
"shp_tmp_2d_2",-6.87963962554932,107.55037689209,15
"shp_tmp_2d_2",-6.88597965240479,107.554306030273,16
"shp_tmp_2d_2",-6.8921799659729,107.558059692383,17
"shp_tmp_2d_2",-6.90332984924316,107.564826965332,18
"shp_tmp_2d_2",-6.90485000610352,107.565757751465,19
"shp_tmp_2d_2",-6.91089963912964,107.570159912109,20
"shp_tmp_2d_2",-6.91291999816895,107.575393676758,21
"shp_tmp_2d_2",-6.91370964050293,107.578193664551,22
"shp_tmp_2d_2",-6.91481971740723,107.582901000977,23
"shp_tmp_2d_2",-6.91648960113525,107.591705322266,24
"shp_tmp_2d_2",-6.91628980636597,107.596611022949,25
"shp_tmp_2d_2",-6.91618967056274,107.599609375,26
"shp_tmp_2d_2",-6.91395998001099,107.607887268066,27
"shp_tmp_2d_2",-6.91647005081177,107.609855651855,28
"shp_tmp_2d_2",-6.92128992080688,107.607139587402,29
"shp_tmp_3d_1",-6.98794984817505,107.615600585938,1
"shp_tmp_3d_1",-7.00566959381104,107.628807067871,2
"shp_tmp_3d_1",-7.0037899017334,107.631248474121,3
"shp_tmp_3d_1",-7.00007963180542,107.631767272949,4
"shp_tmp_3d_1",-6.99454975128174,107.630744934082,5
"shp_tmp_3d_1",-6.98428964614868,107.633026123047,6
"shp_tmp_3d_1",-6.97616958618164,107.635147094727,7
"shp_tmp_3d_1",-6.96760988235474,107.637397766113,8
"shp_tmp_3d_1",-6.95752000808716,107.639533996582,9
"shp_tmp_3d_1",-6.95402002334595,107.638900756836,10
"shp_tmp_3d_1",-6.95110988616943,107.636428833008,11
"shp_tmp_3d_1",-6.93482971191406,107.625450134277,12
"shp_tmp_3d_1",-6.94936990737915,107.628120422363,13
"shp_tmp_3d_1",-6.94942998886108,107.624305725098,14
"shp_tmp_3d_1",-6.94898986816406,107.619148254395,15
"shp_tmp_3d_1",-6.94851970672607,107.612091064453,16
"shp_tmp_3d_1",-6.94418001174927,107.608428955078,17
"shp_tmp_3d_1",-6.93724966049194,107.60368347168,18
"shp_tmp_3d_1",-6.93040990829468,107.606689453125,19
"shp_tmp_3d_1",-6.92753982543945,107.606727600098,20
"shp_tmp_3d_1",-6.92385005950928,107.60359954834,21
"shp_tmp_3d_1",-6.92128992080688,107.607139587402,22
"shp_tmp_3d_1",-6.918869972229,107.606605529785,23
"shp_tmp_3d_1",-6.91535997390747,107.604476928711,24
"shp_tmp_3d_1",-6.91260004043579,107.602928161621,25
"shp_tmp_3d_1",-6.91141986846924,107.597846984863,26
"shp_tmp_3d_1",-6.90679979324341,107.599990844727,27
"shp_tmp_3d_1",-6.90651988983154,107.604347229004,28
"shp_tmp_3d_1",-6.90814971923828,107.609443664551,29
"shp_tmp_3d_2",-6.90814971923828,107.609443664551,1
"shp_tmp_3d_2",-6.91010999679565,107.60969543457,2
"shp_tmp_3d_2",-6.91277980804443,107.60791015625,3
"shp_tmp_3d_2",-6.92128992080688,107.607139587402,4
"shp_tmp_3d_2",-6.92303991317749,107.603996276855,5
"shp_tmp_3d_2",-6.92805004119873,107.603668212891,6
"shp_tmp_3d_2",-6.93390989303589,107.603446960449,7
"shp_tmp_3d_2",-6.93899965286255,107.606346130371,8
"shp_tmp_3d_2",-6.94518995285034,107.6083984375,9
"shp_tmp_3d_2",-6.9482798576355,107.612144470215,10
"shp_tmp_3d_2",-6.94898986816406,107.619148254395,11
"shp_tmp_3d_2",-6.94925975799561,107.624649047852,12
"shp_tmp_3d_2",-6.94913959503174,107.628067016602,13
"shp_tmp_3d_2",-6.94740962982178,107.634674072266,14
"shp_tmp_3d_2",-6.95062971115112,107.636405944824,15
"shp_tmp_3d_2",-6.95334005355835,107.638748168945,16
"shp_tmp_3d_2",-6.95826959609985,107.639587402344,17
"shp_tmp_3d_2",-6.9647798538208,107.638214111328,18
"shp_tmp_3d_2",-6.96716976165771,107.637786865234,19
"shp_tmp_3d_2",-6.97134971618652,107.636535644531,20
"shp_tmp_3d_2",-6.97584962844849,107.629188537598,21
"shp_tmp_3d_2",-6.97523975372314,107.63395690918,22
"shp_tmp_3d_2",-6.98568964004517,107.63289642334,23
"shp_tmp_3d_2",-6.99125003814697,107.631706237793,24
"shp_tmp_3d_2",-7.00018978118896,107.631935119629,25
"shp_tmp_3d_2",-7.00543975830078,107.630699157715,26
"shp_tmp_3d_2",-7.0058798789978,107.623748779297,27
"shp_tmp_3d_2",-7.00679969787598,107.62442779541,28
"shp_tmp_3d_2",-6.98794984817505,107.615600585938,29
"shp_tmp_4d_1",-6.94584989547729,107.593238830566,1
"shp_tmp_4d_1",-6.93641996383667,107.593925476074,2
"shp_tmp_4d_1",-6.93724966049194,107.60368347168,3
"shp_tmp_4d_1",-6.93382978439331,107.597480773926,4
"shp_tmp_4d_1",-6.92937994003296,107.600624084473,5
"shp_tmp_4d_1",-6.91604995727539,107.599960327148,6
"shp_tmp_4d_1",-6.91301965713501,107.608978271484,7
"shp_tmp_4d_1",-6.90679979324341,107.609619140625,8
"shp_tmp_4d_1",-6.91108989715576,107.599617004395,9
"shp_tmp_4d_1",-6.90267992019653,107.608924865723,10
"shp_tmp_4d_1",-6.8914999961853,107.613037109375,11
"shp_tmp_4d_1",-6.89447975158691,107.61287689209,12
"shp_tmp_4d_1",-6.88688993453979,107.615119934082,13
"shp_tmp_4d_1",-6.89230966567993,107.617828369141,14
"shp_tmp_4d_2",-6.89230966567993,107.617828369141,1
"shp_tmp_4d_2",-6.89487981796265,107.613426208496,2
"shp_tmp_4d_2",-6.89751958847046,107.612907409668,3
"shp_tmp_4d_2",-6.90267992019653,107.608924865723,4
"shp_tmp_4d_2",-6.91108989715576,107.599617004395,5
"shp_tmp_4d_2",-6.90978002548218,107.610908508301,6
"shp_tmp_4d_2",-6.91277980804443,107.60791015625,7
"shp_tmp_4d_2",-6.91451978683472,107.60905456543,8
"shp_tmp_4d_2",-6.9164400100708,107.604446411133,9
"shp_tmp_4d_2",-6.92208003997803,107.59920501709,10
"shp_tmp_4d_2",-6.93144989013672,107.60391998291,11
"shp_tmp_4d_2",-6.93650960922241,107.606353759766,12
"shp_tmp_4d_2",-6.93755960464478,107.605499267578,13
"shp_tmp_4d_2",-6.93739986419678,107.59334564209,14
"shp_tmp_4d_2",-6.94584989547729,107.593238830566,15
"shp_tmp_5d_1",-6.89230966567993,107.617828369141,1
"shp_tmp_5d_1",-6.89792966842651,107.6162109375,2
"shp_tmp_5d_1",-6.90113973617554,107.619918823242,3
"shp_tmp_5d_1",-6.90102005004883,107.624176025391,4
"shp_tmp_5d_1",-6.90810966491699,107.630149841309,5
"shp_tmp_5d_1",-6.91057968139648,107.626586914062,6
"shp_tmp_5d_1",-6.91301965713501,107.628860473633,7
"shp_tmp_5d_1",-6.9183497428894,107.631370544434,8
"shp_tmp_5d_1",-6.93435001373291,107.625305175781,9
"shp_tmp_5d_1",-6.93899965286255,107.606346130371,10
"shp_tmp_5d_1",-6.94737005233765,107.609115600586,11
"shp_tmp_5d_1",-6.95460987091064,107.611557006836,12
"shp_tmp_5d_1",-6.94047975540161,107.751098632812,13
"shp_tmp_5d_1",-6.93562984466553,107.765197753906,14
"shp_tmp_5d_1",-6.93165969848633,107.775848388672,15
"shp_tmp_5d_2",-6.93252992630005,107.776496887207,1
"shp_tmp_5d_2",-6.93402004241943,107.771240234375,2
"shp_tmp_5d_2",-6.93577003479004,107.765159606934,3
"shp_tmp_5d_2",-6.94047975540161,107.751098632812,4
"shp_tmp_5d_2",-6.95475006103516,107.611457824707,5
"shp_tmp_5d_2",-6.94839000701904,107.608734130859,6
"shp_tmp_5d_2",-6.93746995925903,107.606750488281,7
"shp_tmp_5d_2",-6.93428993225098,107.625144958496,8
"shp_tmp_5d_2",-6.91846990585327,107.631210327148,9
"shp_tmp_5d_2",-6.91296005249023,107.633918762207,10
"shp_tmp_5d_2",-6.90724992752075,107.629684448242,11
"shp_tmp_5d_2",-6.90120983123779,107.624168395996,12
"shp_tmp_5d_2",-6.90132999420166,107.620140075684,13
"shp_tmp_5d_2",-6.89794969558716,107.616119384766,14
"shp_tmp_5d_2",-6.89230966567993,107.617828369141,15
